day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,time_continuous,spread,imbalance_1,imbalance_3,depth_b,depth_a,book_slope,vamp,ret_1,ret_10,ret_20,target_ret_10,roll_vol_100,imbalance_1_roll_mean,imbalance_1_roll_std,alpha_imb_z,trade_flow_net,trade_vol_total,trade_count,roll_flow_10
-2,897200,ASH_COATED_OSMIUM,9994.0,10.0,9992.0,29.0,,0.0,10010.0,10.0,,0.0,,0.0,10002.0,0.0,897200,16.0,0.0,0.5918367346938775,39.0,10.0,0.5918367346938775,10002.0,-0.00014994751836860942,0.0,9.999000099991662e-05,0.00019996000799848979,0.00032952762849875736,-0.020720165739335997,0.36712422830451075,0.05643911281755472,0.0,0.0,0.0,0.0
-2,897300,ASH_COATED_OSMIUM,9995.0,15.0,,0.0,,0.0,10011.0,15.0,,0.0,,0.0,10003.0,0.0,897300,16.0,0.0,0.0,15.0,15.0,0.0,10003.0,9.998000399913387e-05,0.0,0.00019998000199983323,0.0,0.0003293401633343869,-0.02703595521302021,0.363919308151012,0.07429107114536876,0.0,0.0,0.0,0.0
-2,897400,ASH_COATED_OSMIUM,9994.0,12.0,9992.0,28.0,,0.0,10013.0,28.0,,0.0,,0.0,10003.5,0.0,897400,19.0,-0.4,0.17647058823529413,40.0,28.0,0.17647058823529413,9999.7,4.998500449859833e-05,0.00014997000599881183,0.00014997000599881183,-4.998250612286981e-05,0.00032933078150571465,-0.030035955213020212,0.3664046244708204,-1.0097144524889665,0.0,0.0,0.0,0.0
-2,897500,ASH_COATED_OSMIUM,9994.0,12.0,,0.0,,0.0,10010.0,12.0,,0.0,,0.0,10002.0,0.0,897500,16.0,0.0,0.0,12.0,12.0,0.0,10002.0,-0.00014994751836860942,0.0,0.0011009908918027111,0.00029994001199762366,0.00032968829118624685,-0.03003595521302021,0.3664046244708204,0.08197482566274815,0.0,0.0,0.0,0.0
-2,897600,ASH_COATED_OSMIUM,10004.0,8.0,9994.0,14.0,,0.0,10010.0,14.0,10013.0,27.0,,0.0,10007.0,0.0,897600,6.0,-0.2727272727272727,-0.30158730158730157,22.0,41.0,-0.30158730158730157,10006.181818181818,0.0004999000199958914,0.0004999000199958914,0.0004999000199958914,0.0,0.0003334255994947581,-0.035490500667565664,0.36797499933189237,-0.6447089407988098,0.0,0.0,0.0,0.0
-2,897700,ASH_COATED_OSMIUM,9994.0,11.0,,0.0,,0.0,,0.0,,0.0,,0.0,9994.0,0.0,897700,,1.0,1.0,11.0,0.0,1.0,,-0.001299090636554423,-0.0008997300809756581,-0.0006499675016249373,0.0011006603962377959,0.0003580978711960896,-0.015490500667565667,0.3960482192830672,2.5640577364691164,0.0,0.0,0.0,0.0
-2,897800,ASH_COATED_OSMIUM,9995.0,14.0,9993.0,27.0,,0.0,10011.0,14.0,10014.0,27.0,,0.0,10003.0,0.0,897800,16.0,0.0,0.0,41.0,41.0,0.0,10003.0,0.0009005403241946208,0.00019998000199983323,9.998000399913387e-05,9.997000899719666e-05,0.00036924738571224476,-0.015490500667565665,0.3960482192830672,0.039112663340859895,0.0,0.0,0.0,0.0
-2,897900,ASH_COATED_OSMIUM,9995.0,10.0,9993.0,29.0,,0.0,10011.0,10.0,10014.0,29.0,,0.0,10003.0,0.0,897900,16.0,0.0,0.0,39.0,39.0,0.0,10003.0,0.0,-4.998250612286981e-05,-4.998250612286981e-05,0.0002499250224932137,0.00036871656290686527,-0.03549050066756567,0.36797499933189237,0.09644813025885836,0.0,0.0,0.0,0.0
-2,898000,ASH_COATED_OSMIUM,9993.0,30.0,,0.0,,0.0,10014.0,30.0,,0.0,,0.0,10003.5,0.0,898000,21.0,0.0,0.0,30.0,30.0,0.0,10003.5,4.998500449859833e-05,0.0,-0.00014992503748123553,-4.998250612286981e-05,0.0003687476123636724,-0.015490500667565667,0.34064331120201996,0.045474254618136215,0.0,0.0,0.0,0.0
-2,898100,ASH_COATED_OSMIUM,9995.0,15.0,,0.0,,0.0,10011.0,15.0,10014.0,30.0,,0.0,10003.0,0.0,898100,16.0,0.0,-0.5,15.0,45.0,-0.5,10003.0,-4.998250612286981e-05,-4.998250612286981e-05,9.998000399913387e-05,0.0,0.0003686523447225405,-0.012633357810422812,0.34015197499839456,0.03714033355379588,0.0,0.0,0.0,0.0
-2,898200,ASH_COATED_OSMIUM,9996.0,10.0,9993.0,30.0,,0.0,10012.0,10.0,10014.0,30.0,,0.0,10004.0,0.0,898200,16.0,0.0,0.0,40.0,40.0,0.0,10004.0,9.997000899719666e-05,0.00019996000799848979,0.00019996000799848979,-0.00019992003198721076,0.0003686409941816172,0.004866642189577188,0.31657077794022725,-0.015372998800590731,0.0,0.0,0.0,0.0
-2,898300,ASH_COATED_OSMIUM,9995.0,15.0,9993.0,23.0,,0.0,10011.0,15.0,10014.0,23.0,,0.0,10003.0,0.0,898300,16.0,0.0,0.0,38.0,38.0,0.0,10003.0,-9.996001599354987e-05,0.0,0.0,0.00014995501349601703,0.0003684821004580486,0.004866642189577188,0.31657077794022725,-0.015372998800590731,0.0,0.0,0.0,0.0
-2,898400,ASH_COATED_OSMIUM,9995.0,15.0,,0.0,,0.0,10011.0,15.0,10014.0,25.0,,0.0,10003.0,0.0,898400,16.0,0.0,-0.45454545454545453,15.0,40.0,-0.45454545454545453,10003.0,0.0,-4.998250612286981e-05,9.998000399913387e-05,0.0,0.0003684467307527153,0.004866642189577188,0.31657077794022725,-0.015372998800590731,-9.0,9.0,1.0,-9.0
-2,898500,ASH_COATED_OSMIUM,9996.0,13.0,9993.0,20.0,,0.0,10014.0,20.0,,0.0,,0.0,10005.0,0.0,898500,18.0,-0.21212121212121213,0.24528301886792453,33.0,20.0,0.24528301886792453,10003.09090909091,0.00019994001799461536,0.00029994001199762366,0.00029994001199762366,9.995002498741634e-05,0.00036898298595198657,0.0006242179471529457,0.31805518553944206,-0.6688947067708867,0.0,0.0,0.0,-9.0
-2,898600,ASH_COATED_OSMIUM,10002.0,3.0,9996.0,15.0,9994.0,30.0,10012.0,15.0,10015.0,30.0,,0.0,10007.0,0.0,898600,10.0,-0.6666666666666666,0.03225806451612903,48.0,45.0,0.03225806451612903,10003.666666666666,0.00019990004997505473,0.0,0.0004999000199958914,-0.0002997901468971831,0.00036950732218409764,-0.022709115386180388,0.32342158883627026,-1.9910778176483603,0.0,0.0,0.0,-9.0
-2,898700,ASH_COATED_OSMIUM,9997.0,11.0,9994.0,23.0,,0.0,10013.0,11.0,10015.0,23.0,,0.0,10005.0,0.0,898700,16.0,0.0,0.0,34.0,34.0,0.0,10005.0,-0.0001998600979314924,0.0011006603962377959,0.00019994001799461536,-0.00019990004997505473,0.00037007506462111937,-0.022709115386180388,0.32342158883627026,0.07021521187837806,0.0,0.0,0.0,-9.0
-2,898800,ASH_COATED_OSMIUM,9996.0,10.0,,0.0,,0.0,10012.0,10.0,,0.0,,0.0,10004.0,0.0,898800,16.0,0.0,0.0,10.0,10.0,0.0,10004.0,-9.995002498752736e-05,9.997000899719666e-05,0.00029997000299974985,-9.996001599354987e-05,0.00037021837592571657,-0.022709115386180388,0.32342158883627026,0.07021521187837806,0.0,0.0,0.0,-9.0
-2,898900,ASH_COATED_OSMIUM,9996.0,10.0,9994.0,29.0,,0.0,10015.0,29.0,,0.0,,0.0,10005.5,0.0,898900,19.0,-0.48717948717948717,0.14705882352941177,39.0,29.0,0.14705882352941177,10000.871794871795,0.0001499400239903803,0.0002499250224932137,0.00019993002449147923,-0.000549697666283544,0.0003705134331093046,-0.03245270512977013,0.32999520180312314,-1.3779799814210918,0.0,0.0,0.0,-9.0
-2,899000,ASH_COATED_OSMIUM,9995.0,10.0,9993.0,21.0,,0.0,10011.0,10.0,10014.0,21.0,,0.0,10003.0,0.0,899000,16.0,0.0,0.0,31.0,31.0,0.0,10003.0,-0.00024986257558345937,-4.998250612286981e-05,-4.998250612286981e-05,0.0,0.0003713792140476806,-0.03245270512977013,0.32999520180312314,0.09834296060198955,0.0,0.0,0.0,-9.0
-2,899100,ASH_COATED_OSMIUM,9995.0,14.0,9993.0,23.0,,0.0,10011.0,14.0,,0.0,,0.0,10003.0,0.0,899100,16.0,0.0,0.45098039215686275,37.0,14.0,0.45098039215686275,10003.0,0.0,0.0,-4.998250612286981e-05,9.997000899719666e-05,0.0003708237973007495,-0.03245270512977013,0.32999520180312314,0.09834296060198955,0.0,0.0,0.0,-9.0
-2,899200,ASH_COATED_OSMIUM,9993.0,26.0,,0.0,,0.0,10011.0,11.0,10014.0,26.0,,0.0,10002.0,0.0,899200,18.0,0.40540540540540543,-0.1746031746031746,26.0,37.0,-0.1746031746031746,10005.648648648648,-9.997000899730768e-05,-0.00019992003198721076,0.0,0.0003499300139973016,0.0003701205773553687,-0.02434459702166202,0.3357393395963683,1.2800108648087543,0.0,0.0,0.0,-9.0
-2,899300,ASH_COATED_OSMIUM,9995.0,13.0,9993.0,30.0,,0.0,10014.0,30.0,,0.0,,0.0,10004.5,0.0,899300,19.0,-0.3953488372093023,0.1780821917808219,43.0,30.0,0.1780821917808219,10000.744186046511,0.0002499500099979457,0.00014995501349601703,0.00014995501349601703,-4.997751012048024e-05,0.0003681473986472304,-0.02336268487695918,0.33455533572182594,-1.1118822885600006,0.0,0.0,0.0,-9.0
-2,899400,ASH_COATED_OSMIUM,9995.0,11.0,,0.0,,0.0,10011.0,11.0,10013.0,24.0,,0.0,10003.0,0.0,899400,16.0,0.0,-0.5217391304347826,11.0,35.0,-0.5217391304347826,10003.0,-0.0001499325303613297,0.0,-4.998250612286981e-05,9.997000899719666e-05,0.00036493078301276006,-0.03045945907050757,0.3301028803867343,0.09227262432494555,0.0,0.0,0.0,0.0
-2,899500,ASH_COATED_OSMIUM,10001.0,2.0,9995.0,11.0,9993.0,28.0,10011.0,11.0,10014.0,28.0,,0.0,10006.0,0.0,899500,10.0,-0.6923076923076923,0.025,41.0,39.0,0.025,10002.538461538461,0.000299910026991812,9.995002498741634e-05,0.00039992001599675753,4.997001798923151e-05,0.0003573315355049989,-0.04930561291666141,0.34049946418066646,-1.8884084911506904,0.0,0.0,0.0,0.0
-2,899600,ASH_COATED_OSMIUM,9996.0,10.0,9993.0,24.0,,0.0,10012.0,10.0,,0.0,,0.0,10004.0,0.0,899600,16.0,0.0,0.5454545454545454,34.0,10.0,0.5454545454545454,10004.0,-0.000199880071956815,-0.0002997901468971831,-0.0002997901468971831,-0.0001499400239903803,0.00035791868461045463,-0.05597227958332807,0.3360894750981056,0.16653981671693105,0.0,0.0,0.0,0.0
-2,899700,ASH_COATED_OSMIUM,9995.0,11.0,9993.0,26.0,,0.0,10011.0,11.0,,0.0,,0.0,10003.0,0.0,899700,16.0,0.0,0.5416666666666666,37.0,11.0,0.5416666666666666,10003.0,-9.996001599354987e-05,-0.00019990004997505473,0.0009005403241946208,0.0007997600719784614,0.0003580668786207004,-0.05597227958332807,0.3360894750981056,0.16653981671693105,0.0,0.0,0.0,0.0
-2,899800,ASH_COATED_OSMIUM,9995.0,11.0,9992.0,25.0,,0.0,10011.0,11.0,10013.0,25.0,,0.0,10003.0,0.0,899800,16.0,0.0,0.0,36.0,36.0,0.0,10003.0,0.0,-9.996001599354987e-05,0.0,-0.0007997600719784614,0.0003579185974175189,-0.06797227958332808,0.32263215589370225,0.21068042456909636,0.0,0.0,0.0,0.0
-2,899900,ASH_COATED_OSMIUM,9995.0,10.0,9993.0,22.0,,0.0,10005.0,5.0,10011.0,10.0,10014.0,22.0,10000.0,0.0,899900,10.0,0.3333333333333333,-0.07246376811594203,32.0,37.0,-0.07246376811594203,10001.666666666666,-0.00029991002699192304,-0.000549697666283544,-0.00029991002699192304,0.00029999999999996696,0.00035919874785913803,-0.06130561291666141,0.3274729350012631,1.2051040072929158,0.0,0.0,0.0,0.0
-2,900000,ASH_COATED_OSMIUM,9995.0,15.0,9993.0,30.0,,0.0,10011.0,15.0,10014.0,30.0,,0.0,10003.0,0.0,900000,16.0,0.0,0.0,45.0,45.0,0.0,10003.0,0.00029999999999996696,0.0,-4.998250612286981e-05,0.0,0.0003598995024343195,-0.06130561291666141,0.3274729350012631,0.18720818230802783,0.0,0.0,0.0,0.0
-2,900100,ASH_COATED_OSMIUM,9996.0,13.0,9993.0,30.0,,0.0,10012.0,13.0,,0.0,,0.0,10004.0,0.0,900100,16.0,0.0,0.5357142857142857,43.0,13.0,0.5357142857142857,10004.0,9.997000899719666e-05,9.997000899719666e-05,9.997000899719666e-05,-9.996001599354987e-05,0.0003594567981312073,-0.06130561291666141,0.3274729350012631,0.18720818230802783,0.0,0.0,0.0,0.0
-2,900200,ASH_COATED_OSMIUM,9996.0,11.0,9994.0,22.0,,0.0,10015.0,22.0,,0.0,,0.0,10005.5,0.0,900200,19.0,-0.3333333333333333,0.2,33.0,22.0,0.2,10002.333333333334,0.0001499400239903803,0.0003499300139973016,0.0001499400239903803,-0.00014991754535009783,0.0003597522788525751,-0.06797227958332808,0.3295855813122116,-0.8051355059086538,0.0,0.0,0.0,0.0
-2,900300,ASH_COATED_OSMIUM,9996.0,11.0,9993.0,27.0,,0.0,10012.0,11.0,10014.0,27.0,,0.0,10004.0,0.0,900300,16.0,0.0,0.0,38.0,38.0,0.0,10004.0,-0.00014991754535009783,-4.997751012048024e-05,9.997000899719666e-05,-9.996001599354987e-05,0.0003597519187984844,-0.06797227958332808,0.3295855813122116,0.20623559839208783,0.0,0.0,0.0,0.0
-2,900400,ASH_COATED_OSMIUM,9996.0,14.0,9993.0,26.0,,0.0,10012.0,14.0,10014.0,26.0,,0.0,10004.0,0.0,900400,16.0,0.0,0.0,40.0,40.0,0.0,10004.0,0.0,9.997000899719666e-05,9.997000899719666e-05,-9.996001599354987e-05,0.000358903507390748,-0.06099553539728156,0.32720234921036606,0.18641533456126289,0.0,0.0,0.0,0.0
-2,900500,ASH_COATED_OSMIUM,10001.0,4.0,9996.0,11.0,9993.0,24.0,10012.0,11.0,10014.0,24.0,,0.0,10006.5,0.0,900500,11.0,-0.4666666666666667,0.05405405405405406,39.0,35.0,0.05405405405405406,10003.933333333332,0.0002499000399840412,4.997001798923151e-05,0.00014992503748123553,-9.993504222260974e-05,0.0003595935612272259,-0.0903288687306149,0.2942247789721921,-1.279082609053877,0.0,0.0,0.0,0.0
-2,900600,ASH_COATED_OSMIUM,9993.0,26.0,,0.0,,0.0,10012.0,12.0,10014.0,26.0,,0.0,10002.5,0.0,900600,19.0,0.3684210526315789,-0.1875,26.0,38.0,-0.1875,10006.0,-0.0003997401688902169,-0.0001499400239903803,-0.0004496852203457191,0.00014996250937260314,0.0003617336608384168,-0.08296044767798331,0.301066821245335,1.4992734783675747,0.0,0.0,0.0,0.0
-2,900700,ASH_COATED_OSMIUM,,0.0,,0.0,,0.0,10011.0,14.0,10014.0,26.0,,0.0,10011.0,0.0,900700,,-1.0,-1.0,0.0,40.0,-1.0,,0.0008497875531117138,0.0007997600719784614,0.0005997001499249421,-0.0007491759065028081,0.0003710148462162422,-0.1067442314617671,0.32513836957128167,-2.7473096137993642,0.0,0.0,0.0,0.0
-2,900800,ASH_COATED_OSMIUM,9995.0,10.0,9992.0,22.0,,0.0,,0.0,,0.0,,0.0,9995.0,0.0,900800,,1.0,1.0,32.0,0.0,1.0,,-0.0015982419338727016,-0.0007997600719784614,-0.0008996401439423929,0.0008004002001000821,0.00040426554762485736,-0.0867442314617671,0.3606547750606861,3.0132534118781718,0.0,0.0,0.0,0.0
-2,900900,ASH_COATED_OSMIUM,9995.0,12.0,9993.0,22.0,,0.0,10011.0,12.0,10014.0,22.0,,0.0,10003.0,0.0,900900,16.0,0.0,0.0,34.0,34.0,0.0,10003.0,0.0008004002001000821,0.00029999999999996696,-0.00024986257558345937,-0.00019994001799461536,0.0004120932024933388,-0.07845154853493784,0.3577165622883816,0.21931203865168614,0.0,0.0,0.0,0.0
-2,901000,ASH_COATED_OSMIUM,9995.0,15.0,9993.0,26.0,,0.0,10011.0,15.0,,0.0,,0.0,10003.0,0.0,901000,16.0,0.0,0.4642857142857143,41.0,15.0,0.4642857142857143,10003.0,0.0,0.0,0.0,9.997000899719666e-05,0.00041196431729962756,-0.06734043742382673,0.3511627734756868,0.19176416895593612,0.0,0.0,0.0,0.0
-2,901100,ASH_COATED_OSMIUM,9995.0,14.0,9993.0,26.0,,0.0,10011.0,14.0,,0.0,,0.0,10003.0,0.0,901100,16.0,0.0,0.48148148148148145,40.0,14.0,0.48148148148148145,10003.0,0.0,-9.996001599354987e-05,0.0,0.0,0.00041196431729962756,-0.06734043742382673,0.3511627734756868,0.19176416895593612,0.0,0.0,0.0,0.0
-2,901200,ASH_COATED_OSMIUM,9995.0,11.0,9992.0,30.0,,0.0,10013.0,30.0,,0.0,,0.0,10004.0,0.0,901200,18.0,-0.4634146341463415,0.15492957746478872,41.0,30.0,0.15492957746478872,9999.829268292682,9.997000899719666e-05,-0.00014991754535009783,0.00019996000799848979,-0.00019992003198721076,0.00041207804017013276,-0.07660873010675355,0.35543862964109463,-1.0882494804522695,0.0,0.0,0.0,0.0
-2,901300,ASH_COATED_OSMIUM,9995.0,10.0,9993.0,26.0,,0.0,10011.0,10.0,10014.0,26.0,,0.0,10003.0,0.0,901300,16.0,0.0,0.0,36.0,36.0,0.0,10003.0,-9.996001599354987e-05,-9.996001599354987e-05,-0.0001499325303613297,0.0,0.00041220926356552197,-0.06713504589622725,0.350923178358953,0.1913098080616266,0.0,0.0,0.0,0.0
-2,901400,ASH_COATED_OSMIUM,9995.0,10.0,9993.0,23.0,,0.0,10011.0,10.0,,0.0,,0.0,10003.0,0.0,901400,16.0,0.0,0.5348837209302325,33.0,10.0,0.5348837209302325,10003.0,0.0,-9.996001599354987e-05,0.0,0.0,0.00041220926356552197,-0.06713504589622725,0.350923178358953,0.1913098080616266,0.0,0.0,0.0,0.0
-2,901500,ASH_COATED_OSMIUM,9996.0,10.0,,0.0,,0.0,10015.0,24.0,,0.0,,0.0,10005.5,0.0,901500,19.0,-0.4117647058823529,-0.4117647058823529,10.0,24.0,-0.4117647058823529,10001.588235294117,0.0002499250224932137,-9.993504222260974e-05,-4.997001798923151e-05,-0.0003498076058168209,0.0004128374875720814,-0.0753703400138743,0.35413240528178286,-0.949911278525358,0.0,0.0,0.0,0.0
-2,901600,ASH_COATED_OSMIUM,9996.0,10.0,9993.0,28.0,,0.0,10012.0,10.0,10014.0,28.0,,0.0,10004.0,0.0,901600,16.0,0.0,0.0,38.0,38.0,0.0,10004.0,-0.00014991754535009783,0.00014996250937260314,0.0,-0.00019992003198721076,0.00041312640178232105,-0.0753703400138743,0.35413240528178286,0.21283096065129137,0.0,0.0,0.0,0.0
-2,901700,ASH_COATED_OSMIUM,9993.0,30.0,,0.0,,0.0,10014.0,30.0,,0.0,,0.0,10003.5,0.0,901700,21.0,0.0,0.0,30.0,30.0,0.0,10003.5,-4.9980007996830444e-05,-0.0007491759065028081,4.998500449859833e-05,-4.998250612286981e-05,0.0004128920528502978,-0.0753703400138743,0.35413240528178286,0.21283096065129137,-3.0,3.0,1.0,-3.0
-2,901800,ASH_COATED_OSMIUM,9995.0,14.0,,0.0,,0.0,10011.0,14.0,10014.0,21.0,,0.0,10003.0,0.0,901800,16.0,0.0,-0.42857142857142855,14.0,35.0,-0.42857142857142855,10003.0,-4.998250612286981e-05,0.0008004002001000821,0.0,0.0,0.0004104092320431627,-0.08117679162677753,0.35037419923472624,0.2316859854523556,0.0,0.0,0.0,-3.0
-2,901900,ASH_COATED_OSMIUM,10001.0,5.0,9996.0,13.0,,0.0,,0.0,,0.0,,0.0,10001.0,0.0,901900,,1.0,1.0,18.0,0.0,1.0,,-0.00019994001799461536,-0.00019994001799461536,9.999999999998899e-05,0.00019998000199983323,0.0004098245643511282,-0.05245884290882881,0.37842914806976646,2.781125207392322,0.0,0.0,0.0,-3.0
-2,902000,ASH_COATED_OSMIUM,9996.0,13.0,9993.0,23.0,,0.0,10012.0,13.0,10014.0,23.0,,0.0,10004.0,0.0,902000,16.0,0.0,0.0,36.0,36.0,0.0,10004.0,0.00029997000299974985,9.997000899719666e-05,9.997000899719666e-05,-9.996001599354987e-05,0.0003982376629228001,-0.04245884290882881,0.3729277773335591,0.1138527229385013,0.0,0.0,0.0,-3.0
-2,902100,ASH_COATED_OSMIUM,9995.0,14.0,9993.0,28.0,,0.0,10011.0,14.0,10014.0,28.0,,0.0,10003.0,0.0,902100,16.0,0.0,0.0,42.0,42.0,0.0,10003.0,-9.996001599354987e-05,0.0,-9.996001599354987e-05,0.00014995501349601703,0.0003856727506167233,-0.03388741433740024,0.3687742405283782,0.09189203207047893,0.0,0.0,0.0,-3.0
-2,902200,ASH_COATED_OSMIUM,9993.0,24.0,,0.0,,0.0,10011.0,10.0,10014.0,24.0,,0.0,10002.0,0.0,902200,18.0,0.4117647058823529,-0.1724137931034483,24.0,34.0,-0.1724137931034483,10005.70588235294,-9.997000899730768e-05,-0.00019992003198721076,-0.0003498076058168209,9.998000399913387e-05,0.0003858077211436758,-0.02565212021975318,0.3741055737527954,1.1692336516513544,0.0,0.0,0.0,-3.0
-2,902300,ASH_COATED_OSMIUM,9995.0,14.0,9992.0,21.0,,0.0,10011.0,14.0,10013.0,21.0,,0.0,10003.0,0.0,902300,16.0,0.0,0.0,35.0,35.0,0.0,10003.0,9.998000399913387e-05,0.0,-9.996001599354987e-05,-9.997000899730768e-05,0.00038539462100639887,-0.02565212021975318,0.3741055737527954,0.06856920083394374,0.0,0.0,0.0,-3.0
-2,902400,ASH_COATED_OSMIUM,9995.0,13.0,9992.0,27.0,,0.0,10011.0,13.0,10013.0,27.0,,0.0,10003.0,0.0,902400,16.0,0.0,0.0,40.0,40.0,0.0,10003.0,0.0,0.0,-9.996001599354987e-05,-9.997000899730768e-05,0.00038423344018722114,-0.017652120219753178,0.370193433483155,0.04768350441460872,0.0,0.0,0.0,-3.0
-2,902500,ASH_COATED_OSMIUM,9994.0,11.0,,0.0,,0.0,10010.0,11.0,10013.0,28.0,,0.0,10002.0,0.0,902500,16.0,0.0,-0.56,11.0,39.0,-0.56,10002.0,-9.997000899730768e-05,-0.0003498076058168209,-0.0004497076900015218,0.0,0.0003842334136362872,-0.01765212021975318,0.370193433483155,0.047683504414608724,-4.0,4.0,1.0,-7.0
-2,902600,ASH_COATED_OSMIUM,9994.0,15.0,9992.0,24.0,,0.0,10010.0,15.0,10013.0,24.0,,0.0,10002.0,0.0,902600,16.0,0.0,0.0,39.0,39.0,0.0,10002.0,0.0,-0.00019992003198721076,-4.998750312423805e-05,0.0,0.00038409783782734653,-0.012197574765207726,0.36836307488849496,0.03311291385245382,0.0,0.0,0.0,-7.0
-2,902700,ASH_COATED_OSMIUM,9995.0,10.0,9992.0,25.0,,0.0,10011.0,10.0,10013.0,25.0,,0.0,10003.0,0.0,902700,16.0,0.0,0.0,35.0,35.0,0.0,10003.0,9.998000399913387e-05,-4.998250612286981e-05,-0.0007991209669363508,-9.997000899730768e-05,0.0003842224906565418,-0.03219757476520772,0.3381969370295899,0.09520362617119343,-3.0,3.0,1.0,-7.0
-2,902800,ASH_COATED_OSMIUM,9995.0,11.0,9992.0,25.0,,0.0,10011.0,11.0,10013.0,25.0,,0.0,10003.0,0.0,902800,16.0,0.0,0.0,36.0,36.0,0.0,10003.0,0.0,0.0,0.0008004002001000821,-9.997000899730768e-05,0.0003842224906565418,-0.03219757476520772,0.3381969370295899,0.09520362617119343,0.0,0.0,0.0,-7.0
-2,902900,ASH_COATED_OSMIUM,9995.0,13.0,,0.0,,0.0,10011.0,13.0,10013.0,28.0,,0.0,10003.0,0.0,902900,16.0,0.0,-0.5185185185185185,13.0,41.0,-0.5185185185185185,10003.0,0.0,0.00019998000199983323,0.0,-9.997000899730768e-05,0.0003776036030207451,-0.03219757476520772,0.3381969370295899,0.09520362617119343,0.0,0.0,0.0,-7.0
-2,903000,ASH_COATED_OSMIUM,9995.0,14.0,9992.0,30.0,,0.0,10011.0,14.0,10013.0,30.0,,0.0,10003.0,0.0,903000,16.0,0.0,0.0,44.0,44.0,0.0,10003.0,0.0,-9.996001599354987e-05,0.0,-9.997000899730768e-05,0.00034627042988970486,-0.03219757476520772,0.3381969370295899,0.09520362617119343,0.0,0.0,0.0,-7.0
-2,903100,ASH_COATED_OSMIUM,9995.0,12.0,9993.0,25.0,,0.0,10014.0,25.0,,0.0,,0.0,10004.5,0.0,903100,19.0,-0.35135135135135137,0.1935483870967742,37.0,25.0,0.1935483870967742,10001.162162162162,0.00014995501349601703,0.00014995501349601703,0.00014995501349601703,-0.00034984257084313963,0.00034041839372517046,-0.039224601792234755,0.3411515533840191,-0.9149210855498273,0.0,0.0,0.0,-7.0
-2,903200,ASH_COATED_OSMIUM,9995.0,12.0,9992.0,29.0,,0.0,10011.0,12.0,10013.0,29.0,,0.0,10003.0,0.0,903200,16.0,0.0,0.0,41.0,41.0,0.0,10003.0,-0.0001499325303613297,9.998000399913387e-05,-9.996001599354987e-05,-0.00019994001799461536,0.00033942638053221195,-0.039224601792234755,0.3411515533840191,0.1149770575662054,0.0,0.0,0.0,-7.0
-2,903300,ASH_COATED_OSMIUM,9994.0,10.0,9992.0,25.0,,0.0,10010.0,10.0,10013.0,25.0,,0.0,10002.0,0.0,903300,16.0,0.0,0.0,35.0,35.0,0.0,10002.0,-9.997000899730768e-05,-9.997000899730768e-05,-9.997000899730768e-05,9.998000399913387e-05,0.00033654930487044,-0.039224601792234755,0.3411515533840191,0.1149770575662054,0.0,0.0,0.0,-7.0
-2,903400,ASH_COATED_OSMIUM,9994.0,13.0,9992.0,24.0,,0.0,10010.0,13.0,,0.0,,0.0,10002.0,0.0,903400,16.0,0.0,0.48,37.0,13.0,0.48,10002.0,0.0,-9.997000899730768e-05,-9.997000899730768e-05,9.998000399913387e-05,0.00033654930487044,-0.039224601792234755,0.3411515533840191,0.1149770575662054,0.0,0.0,0.0,-7.0
-2,903500,ASH_COATED_OSMIUM,9994.0,15.0,9991.0,27.0,,0.0,10010.0,15.0,10012.0,27.0,,0.0,10002.0,0.0,903500,16.0,0.0,0.0,42.0,42.0,0.0,10002.0,0.0,0.0,-0.0003498076058168209,-0.0007998400319936261,0.00033640387587808375,-0.034982177549810506,0.34027540345989754,0.10280548401122756,-5.0,5.0,1.0,-8.0
-2,903600,ASH_COATED_OSMIUM,9994.0,11.0,9991.0,20.0,,0.0,10010.0,11.0,10012.0,20.0,,0.0,10002.0,0.0,903600,16.0,0.0,0.0,31.0,31.0,0.0,10002.0,0.0,0.0,-0.00019992003198721076,9.998000399913387e-05,0.0003345304247000474,-0.021648844216477173,0.32785293274160887,0.06603218106192542,0.0,0.0,0.0,-8.0
-2,903700,ASH_COATED_OSMIUM,9994.0,13.0,9992.0,21.0,,0.0,10010.0,13.0,10013.0,21.0,,0.0,10002.0,0.0,903700,16.0,0.0,0.0,34.0,34.0,0.0,10002.0,0.0,-9.997000899730768e-05,-0.00014994751836860942,0.0,0.0003336100618247959,-0.021648844216477173,0.32785293274160887,0.06603218106192542,0.0,0.0,0.0,-5.0
-2,903800,ASH_COATED_OSMIUM,9994.0,12.0,9991.0,28.0,,0.0,10010.0,12.0,10012.0,28.0,,0.0,10002.0,0.0,903800,16.0,0.0,0.0,40.0,40.0,0.0,10002.0,0.0,-9.997000899730768e-05,-9.997000899730768e-05,0.0,0.0003336100618247959,-0.021648844216477173,0.32785293274160887,0.06603218106192542,0.0,0.0,0.0,-5.0
